fips,nameState,nameCounty,abState,SC,PVID,PR,PM,CF,ResourcesForRecovery,abs_Resilience,rel_Resilience,Resistance,Recovery,CFend
1047,Alabama,Dallas County,AL,0.448379831916763,0.296272730069114,0.544472956282125,0.484448714585052,0.388163322893799,0.382679623088986,0.351017486033213,0.904303589057153,0.775391484136828,0.0779356171323902,0.379300078346544
1049,Alabama,DeKalb County,AL,0.331267055917985,0.476917674280685,0.563313030598631,0.516218121059949,0.413651280767723,0.309637454878371,0.380031636588067,0.918724670410161,0.81000540325139,0.0775277196247189,0.405525588410543
1051,Alabama,Elmore County,AL,0.414172206975865,0.54293918245205,0.596284701161986,0.578821403149905,0.455910697894362,0.381788985939642,0.424828368003162,0.931823644334835,0.833117086635122,0.0819301048836447,0.449275457902924
1053,Alabama,Escambia County,AL,0.40347697846686,0.358066854780795,0.532002929609258,0.5002056671394,0.417823778376718,0.384309587141032,0.379640725702324,0.908614457456831,0.787578629517166,0.076990451990452,0.408466123645352
1055,Alabama,Etowah County,AL,0.433901983639999,0.462193183457799,0.612516480364791,0.482676835245126,0.47720330678947,0.353682825030435,0.439380997800499,0.920741729047453,0.803843617871442,0.0831254936193208,0.469336967988084
1057,Alabama,Fayette County,AL,0.580584745873534,0.400150415419313,0.460463121231269,0.506367487892324,0.441898698449131,0.406581905463242,0.403174619434351,0.912368877413116,0.795502609055332,0.0772581517539793,0.432578449279997
1059,Alabama,Franklin County,AL,0.384344863946876,0.4403700559799,0.495938636127135,0.478146762767071,0.453801530840505,0.286122634015976,0.413418300658051,0.911011251752152,0.796877974207986,0.0752436317116304,0.443430382672454
1061,Alabama,Geneva County,AL,0.488190752499587,0.398879041044053,0.50654320433848,0.50869914077832,0.400671802834125,0.546640507982109,0.365500632873603,0.912219503065251,0.795610285819724,0.0770705669248853,0.392134294005339
1063,Alabama,Greene County,AL,0.614623614246479,0.243056484927134,0.42451497527267,0.392205232383226,0.37991193372003,0.481576457818802,0.337830366100718,0.889233362039312,0.750817783304981,0.0737697358713295,0.368825196755093
1065,Alabama,Hale County,AL,0.648760257850929,0.339460748293211,0.427491378174907,0.444802207534329,0.369635091646713,0.365158861281013,0.332972161745704,0.900813178376338,0.774638197066208,0.0746621117084827,0.360235911378017
1067,Alabama,Henry County,AL,0.542030780641656,0.44046454825129,0.519115763955691,0.533311683978092,0.44448852127284,0.5595828596363,0.408805973543612,0.919722228985697,0.807502853095297,0.0798973191098326,0.436472218719652
1069,Alabama,Houston County,AL,0.46202227642801,0.420359372804146,0.557914122375054,0.612585905886779,0.456804941092479,0.490023326503289,0.422339191288057,0.924550400610828,0.817671433056072,0.080680626159929,0.449194409497924
1071,Alabama,Jackson County,AL,0.41591107185457,0.445594190015231,0.548616463127702,0.509937294233116,0.433197838387592,0.295825580004459,0.397305879032956,0.917146494801938,0.804090510101814,0.0786250688055359,0.424789243895886
1073,Alabama,Jefferson County,AL,0.4957308431078,0.427132183860192,0.789954217670136,0.57508883299288,0.484908193594924,0.471709600638859,0.452690259215858,0.933558692542986,0.816666293021559,0.0939908817446889,0.480037092921503
1075,Alabama,Lamar County,AL,0.563797332937211,0.357089721977418,0.409879527619793,0.487532499193495,0.460641753889848,0.432444937651157,0.416751518892488,0.904719373294469,0.784387697304405,0.074337385227315,0.449213618853581
1077,Alabama,Lauderdale County,AL,0.401572288966803,0.448073446284651,0.609601516623072,0.540867328620578,0.470752815378809,0.38578168388902,0.434460831609037,0.922906496606784,0.81084258730862,0.082263770619935,0.463023844414954
1079,Alabama,Lawrence County,AL,0.495730558484237,0.476762355538001,0.506010904630572,0.505809887323002,0.426316962253478,0.252287024896605,0.391514714805608,0.918365323153205,0.808312739682849,0.0778809829808778,0.418051947302585
1081,Alabama,Lee County,AL,0.435606756828742,0.44600834853888,0.640192484009217,0.597279684166441,0.443921060271477,0.38187440831491,0.412150088305189,0.928431032429823,0.820516460180871,0.0843562811102674,0.43756965048714
1083,Alabama,Limestone County,AL,0.344724033751246,0.511039476566177,0.584481667230883,0.572149494789495,0.447565773072419,0.461374851827662,0.414929827822025,0.927081230929798,0.82586187779077,0.0795825374084686,0.440104836842624
1085,Alabama,Lowndes County,AL,0.825955697524778,0.280004530661886,0.410893022279648,0.47252520137879,0.377799625470224,0.296133324179787,0.340587497641992,0.901503004980705,0.770411727467404,0.0770171384556133,0.36891754240818
1087,Alabama,Macon County,AL,0.461578784669478,0.393286995717407,0.495103494146308,0.420574063138775,0.415828875255796,0.327255290655751,0.376063631773713,0.904371134742334,0.780006207071846,0.0759898920808634,0.405848432811072
1089,Alabama,Madison County,AL,0.438674873445962,0.526238504992333,0.721195636144231,0.626765881912037,0.500226637731294,0.480063628111297,0.470161844416817,0.939897656288693,0.840664317584926,0.0898844839985617,0.495096954295069
1091,Alabama,Marengo County,AL,0.583193323450463,0.283166530378915,0.455938800115112,0.460367818362289,0.449258029101685,0.399323867303618,0.404542549309348,0.900468156614256,0.769062099632853,0.0767776242033326,0.438316769837647
1093,Alabama,Marion County,AL,0.439760794893032,0.379664605383933,0.483554726752727,0.515532478782152,0.443107277932262,0.319457977272986,0.403078029484055,0.9096623990583,0.793107789547373,0.0755506441497601,0.432939109691276
1095,Alabama,Marshall County,AL,0.326483993058337,0.418488197383963,0.588327988009699,0.513155725627317,0.460044866559952,0.402909159531822,0.421395537101777,0.915987912772115,0.800392012575353,0.0791854755682268,0.451048140959661
1097,Alabama,Mobile County,AL,0.41634545936601,0.448594527322165,0.728707130244066,0.57513814097647,0.453873601823673,0.492255070852883,0.422435073623916,0.930732855858026,0.818591920686918,0.0887003770237303,0.448303991525768
1099,Alabama,Monroe County,AL,0.442828313431819,0.303766097080122,0.477337730988215,0.484722473991069,0.40556557673957,0.355771027717591,0.365296723219387,0.900709389973595,0.775339407906865,0.0743871591712234,0.395028342241853
1101,Alabama,Montgomery County,AL,0.541209910389344,0.420952967147188,0.688569966056382,0.574204600060188,0.457689397488182,0.434238832117334,0.425370421052947,0.929386661319656,0.814000518237387,0.0891988937954414,0.452088404515617
1103,Alabama,Morgan County,AL,0.449580095449294,0.479327971446126,0.624196867696656,0.580153047025488,0.46257306327836,0.4033103907963,0.429895364247624,0.929356675464105,0.823185353567715,0.0841326938449241,0.456006274055409
1105,Alabama,Perry County,AL,0.581369154115713,0.245208491409353,0.474945446279243,0.345807891146689,0.36866496282632,0.2460534958508,0.327638643455898,0.888716521754876,0.744784832246845,0.0756535391366852,0.358338200391489
1107,Alabama,Pickens County,AL,0.55341571246344,0.332495612330376,0.454173231938494,0.485486377319617,0.444374060722299,0.236110571609448,0.402110395464697,0.904891691497688,0.780722193435841,0.0761461427157109,0.433861577018003
1109,Alabama,Pike County,AL,0.410222218361402,0.357512788619,0.511585684294904,0.497319906049463,0.462173124217131,0.415242485616272,0.419642893235102,0.907977706289022,0.786942063725799,0.0766452033268177,0.451626880333892
1111,Alabama,Randolph County,AL,0.486986789049094,0.448627496616733,0.476482811225774,0.454011636952638,0.425956483874451,0.347123396603272,0.387858396172294,0.910558732770962,0.794402797258481,0.075860172224119,0.416395695267926
1113,Alabama,Russell County,AL,0.246268183742283,0.449651586776346,0.559857680263546,0.541692400013283,0.420731697735975,0.336367142684467,0.38570158804889,0.916740027253502,0.809148287736331,0.0756793066908871,0.411803215208754
1115,Alabama,St. Clair County,AL,0.306704322046995,0.558390083058897,0.593399375069603,0.595270877312905,0.456399800196239,0.420052809585325,0.425410196463433,0.932099874453317,0.837956054889486,0.0794971178692109,0.449300573931813
1117,Alabama,Shelby County,AL,0.420497339223652,0.635262433377798,0.672961870337658,0.65814226453907,0.512570293789942,0.537235758991824,0.485764979309465,0.947704120185588,0.86443337770219,0.0875470624288591,0.507699246603916
1119,Alabama,Sumter County,AL,0.564840958657191,0.2772428786051,0.407061407570232,0.424049735115164,0.403145993079299,0.388826673029674,0.359702378914159,0.892238506866183,0.760701799132406,0.0725414444807197,0.391308082546137
1121,Alabama,Talladega County,AL,0.39865798702474,0.435480126308862,0.585896913866394,0.492200860328903,0.43616197412774,0.326862222668906,0.399889013093565,0.916836030681685,0.800054617187598,0.0802725594091201,0.428011539653938
1123,Alabama,Tallapoosa County,AL,0.380004346360737,0.407498807830158,0.515989306722962,0.502033680649006,0.44340210336493,0.37112797555271,0.404061334489261,0.911275186614778,0.795680101874063,0.0761200563358837,0.433518964668719
1125,Alabama,Tuscaloosa County,AL,0.439030965152306,0.505823207281804,0.67581265418883,0.613681597371366,0.465640718977949,0.490451839650727,0.435615495165082,0.935518474675559,0.834115701094083,0.0868625662409869,0.460056012092025
1127,Alabama,Walker County,AL,0.346557726340193,0.38070856912385,0.586141345554705,0.528306177390068,0.459316116986304,0.346154232164288,0.420130050065582,0.914686061578173,0.796758807364572,0.0794402733087038,0.450261684491738
1129,Alabama,Washington County,AL,0.603676393185653,0.444700117028041,0.385588445034838,0.41628667020044,0.381123469082918,0.387663395982694,0.344222637471032,0.903178800033807,0.786114852796522,0.0719774682359716,0.370981179164303
1131,Alabama,Wilcox County,AL,0.684175291945421,0.281619288569189,0.45259228462191,0.3807959131154,0.39702251229787,0.53026255333153,0.355501400795608,0.895418747763324,0.756368275967231,0.077097308967538,0.387023656690907
1133,Alabama,Winston County,AL,0.470679387131163,0.406171916066092,0.480192613997377,0.51760749043898,0.433943431837898,0.42362576369485,0.395820338057911,0.912147319251906,0.79792248553795,0.0759379509379509,0.424385012803828
2013,Alaska,Aleutians East Borough,AK,0.798307787433384,0.720913291840301,0.430925392333979,0.365639292308217,0.547943163755617,NaN,0.510437204346718,0.931551369029166,0.827790966941138,0.0844203816278284,0.540626573416933
2016,Alaska,Aleutians West Census Area,AK,0.675576404190461,0.833348702814849,0.392875905054328,0.435429596969087,0.49750298568924,0.69146584799013,0.46761001536694,0.93991398809218,0.857838621207079,0.0784031208343135,0.490605446415582
2020,Alaska,Anchorage Municipality,AK,0.620626544887218,0.682110192111646,0.707436404321042,0.645006160067427,0.556194093441267,0.606186578494945,0.530817529528867,0.9543746253122,0.872113457648321,0.0953624225083453,0.552578038942868
2050,Alaska,Bethel Census Area,AK,0.578196360183887,0.524288829098513,0.422452687287328,0.339040807227816,0.398815422628338,0.455824815041314,0.361201215683858,0.905685174618904,0.787247060845648,0.073990823990824,0.388971136493067
2060,Alaska,Bristol Bay Borough,AK,0.892164847773087,0.771451796471589,0.284437020053338,0.470167736864563,0.649569885040307,0.83339692247291,0.611773075366353,0.94181255851846,0.854376886407876,0.0837837271660801,0.642122970085805
2068,Alaska,Denali Borough,AK,NaN,0.763305956171717,0.443675324449465,0.425092507220946,0.401478584789621,0.67057345847133,0.369850922214356,0.921222043283233,0.839895695469607,0.0642366130223893,0.390794337326701
2070,Alaska,Dillingham Census Area,AK,0.696610146980803,0.56989480410546,0.32321641385816,0.506775698026037,0.466516806281234,0.565586332287231,0.429698284118631,0.921077822563144,0.822821684370992,0.0734041772198363,0.45682381800294
2090,Alaska,Fairbanks North Star Borough,AK,0.587002807487215,0.721026095331664,0.622945421713419,0.475498132077235,0.439658263890663,0.602045227000333,0.413609881004329,0.940753114348803,0.847282367362136,0.0868965367401034,0.434879628556099
2100,Alaska,Haines Borough,AK,0.81528845011787,0.637465455244458,0.304077393322621,0.356594734436968,0.564103901995156,0.680242584606286,0.518765635071063,0.919627808345701,0.810316910641027,0.0781824223942451,0.553616823089299
2105,Alaska,Hoonah-Angoon Census Area,AK,0.803837991175399,0.602383218620938,0.206802709306625,0.357382975907799,0.543526672801775,0.634571342482361,0.494779518613105,0.910313225407343,0.802401124066078,0.0716063307909908,0.530152720057232
2110,Alaska,Juneau City and Borough,AK,0.68433584083376,0.76406984002275,0.570791569390833,0.608914623491556,0.58186651411675,0.671120050727301,0.555736814898849,0.955093309919089,0.879315034671868,0.090988715988716,0.577639815636183
2122,Alaska,Kenai Peninsula Borough,AK,0.642499034355284,0.59979643374996,0.555712611255939,0.517618497018866,0.50527705575118,0.681140534259447,0.472336799448562,0.934807535929676,0.833499583339757,0.0860218522820149,0.499073088649125
2130,Alaska,Ketchikan Gateway Borough,AK,0.609155039386451,0.617288300364654,0.45887484277689,0.396958390304045,0.557167374576507,0.650808979553157,0.514567998577481,0.923542946082575,0.814647225703661,0.0809451528030763,0.547875580446572
2150,Alaska,Kodiak Island Borough,AK,0.634685996770346,0.715263470971196,0.462387911254219,0.484836173162123,0.525047835518483,0.665425598281655,0.492103221812991,0.937254071959063,0.846576200397628,0.0816891339869281,0.518056404584921
2164,Alaska,Lake and Peninsula Borough,AK,0.922520110045756,0.574485549976408,0.286030736492149,0.5342951475447,0.515631124122503,0.79502237948562,0.478693770189611,0.928364770463086,0.829858500228637,0.0786807522820271,0.507275322671612
2170,Alaska,Matanuska-Susitna Borough,AK,0.541714496374624,0.669990194093216,0.60856772787026,0.545413983494644,0.477426786314035,0.633450283281629,0.449480751968956,0.941465298667391,0.85037768768269,0.0860885100520901,0.472163912642897
2180,Alaska,Nome Census Area,AK,0.688174669051187,0.495255575059264,0.41805362368131,0.314484571246173,0.429455520870872,0.520476702243054,0.388590994599387,0.904845730732211,0.779472695469054,0.076539595054924,0.419493064695358
2185,Alaska,North Slope Borough,AK,0.64154897491925,0.696594091506645,0.463032975356145,0.346725123906395,0.539650387244306,0.560508017016772,0.499838016186353,0.926225623108967,0.819725174179514,0.0816891339869281,0.531170123047457
2188,Alaska,Northwest Arctic Borough,AK,0.809381814884172,0.545621889013619,0.359479943974458,0.409882830517078,0.386410064390633,0.497514913413939,0.352933327265428,0.91336473811054,0.802650060058337,0.0747625990728279,0.3779447938717
2195,Alaska,Petersburg Census Area,AK,0.812226492156497,0.569765630773067,0.345676417320743,0.463431063471527,0.58540421641526,0.728423128674743,0.541638062367746,0.925237719817741,0.817864461629964,0.0812708282532716,0.576086428341508
2198,Alaska,Prince of Wales-Hyder Census Area,AK,0.750926185202433,0.579062820565229,0.310690824375647,0.516785209711503,0.486611439928419,0.685905421643038,0.449523657370604,0.923783578611982,0.826503595579727,0.0747123216020324,0.477195675454663
2220,Alaska,Sitka City and Borough,AK,0.804160267541723,0.683957119713047,0.443675324449465,0.352420804255605,0.567832559028803,0.6797859956785,0.527659994529358,0.929252798451439,0.819744156346288,0.0856901058405108,0.560266072412295
2230,Alaska,Skagway Municipality,AK,0.994486660082684,0.890209535015773,0.356828843831298,0.421972210296113,0.625452956752576,0.842406249693933,0.594576966856315,0.950634193086923,0.868273772640784,0.0901031810399207,0.620417286602986
2240,Alaska,Southeast Fairbanks Census Area,AK,0.599204511204513,0.630704872851458,0.328802625542822,0.38218380986174,0.439970073225222,0.641910012356232,0.401789263361496,0.913219529719739,0.811045350670081,0.0705603189725133,0.429111152456623
2261,Alaska,Valdez-Cordova Census Area,AK,0.762700388519085,0.682910496505367,0.364929349084688,0.439043181186787,0.497625529380323,0.625554808284922,0.462322979880688,0.929058001619018,0.832093549260561,0.0784584902699309,0.489507561623865
2270,Alaska,Wade Hampton Census Area,AK,NaN,NaN,0.342166099753985,0.520425130172373,0.153235116100257,NaN,0.131395030634181,0.857473364970817,0.726423418544756,0.058921889271929,0.144981016209914
2275,Alaska,Wrangell City and Borough,AK,0.734699637109989,0.588956890646675,0.356828843831298,0.491254419080368,0.572747700979468,0.847934158619593,0.530920273421034,0.926970588468703,0.825309173691039,0.079525570667303,0.563366560203453
2282,Alaska,Yakutat City and Borough,AK,NaN,0.808861482377226,0.254482740299128,0.616189308404986,0.525195746661889,NaN,0.490478509641275,0.933896576197972,0.881109559214149,0.0528405337561105,0.510165097920787
2290,Alaska,Yukon-Koyukuk Census Area,AK,0.589076200258887,0.433112380840984,0.335669963457659,0.372695212878028,0.358148708629178,0.55769708064565,0.320284470092885,0.894277886185267,0.775685284242658,0.0681578050443081,0.346709071217022
4001,Arizona,Apache County,AZ,0.364295418190115,0.351780553118693,0.582603559799828,0.475397819019035,0.291963880788932,0.221101957095893,0.264784083679082,0.906906987821898,0.782559389909865,0.0774196670538134,0.285411588096371
4003,Arizona,Cochise County,AZ,0.480074527654435,0.43585647241564,0.647360287004368,0.547837245154607,0.457796705987356,0.394518032031445,0.42378197010395,0.925699037501714,0.811042437540745,0.0857562502680218,0.451258034873127
4005,Arizona,Coconino County,AZ,0.528587922000648,0.480165613259746,0.648099573082123,0.57181077710547,0.425226922537807,0.495664554068055,0.395751280405939,0.930682558959451,0.822528358823589,0.0863226279892947,0.419691901509071
4007,Arizona,Gila County,AZ,0.526740474649718,0.39500838720074,0.59220545507469,0.522559532652939,0.437355668133663,0.522534458813219,0.401964736342542,0.919079745914476,0.799346061495104,0.0832188930503537,0.430075074847164
4009,Arizona,Graham County,AZ,0.397643189547765,0.511091826876859,0.546917843130739,0.54600254130523,0.426284867285437,0.424979547269821,0.39391960113915,0.924075967433731,0.821010435668404,0.0782926160833138,0.418654745198304
4011,Arizona,Greenlee County,AZ,0.341684646469699,0.60710290794245,0.39711621229423,0.390183027181459,0.435326837149287,0.389977069055099,0.39608570391846,0.90985822632072,0.807870565951081,0.0686845268761807,0.423474281917683
4012,Arizona,La Paz County,AZ,0.39588589634627,0.353947036000388,0.4753797978219,0.522839347496793,0.419593821294509,0.411505799561535,0.380294730386941,0.906340158236065,0.789461158397283,0.0737697358713295,0.409130935518372
4013,Arizona,Maricopa County,AZ,0.384885372946877,0.503268626835853,0.957662069965755,0.720547576750654,0.495612097995842,0.461214465493134,0.471287975035294,0.950921046804729,0.855497101852415,0.100677138398026,0.492627615035508
4015,Arizona,Mohave County,AZ,0.380093782229505,0.394152865504338,0.673066281704081,0.62104173194313,0.413588501978194,0.442773303293041,0.383245588550844,0.92663501697407,0.815850269962146,0.0844524684319439,0.407527483145137
4017,Arizona,Navajo County,AZ,0.473245541755902,0.364655167388086,0.627094955283444,0.545083577382489,0.363678188272385,0.483896148845523,0.333874444350269,0.918049130018782,0.797842988865302,0.0827231736576487,0.357461770787694
4019,Arizona,Pima County,AZ,0.448432091292441,0.436958902814982,0.838368683800894,0.640070661298835,0.490806520705338,0.425647857102399,0.460983016776679,0.939235721877126,0.829507568528263,0.095690975212939,0.486522434957584
4021,Arizona,Pinal County,AZ,0.288378869744227,0.522742022899093,0.759196336329554,0.69454541110795,0.416339311581354,0.318303352704276,0.392439228011061,0.942594698829868,0.851111451156939,0.0876506684198992,0.411989645067204
4023,Arizona,Santa Cruz County,AZ,0.441539125861853,0.428465140637104,0.551766495300387,0.535104335277377,0.420346254944586,0.41640034349528,0.385971617814835,0.918223044156103,0.805568591548167,0.0791290756568534,0.412421016154467
4025,Arizona,Yavapai County,AZ,0.565568524500382,0.441124985091601,0.672376175923551,0.639107936221385,0.484129275928271,0.548672495016871,0.452735999238363,0.935155178067439,0.828283894589474,0.0897030457991298,0.47878235243597
4027,Arizona,Yuma County,AZ,0.26487085642952,0.482895057341013,0.681196022368255,0.598438861561949,0.405447673274718,0.347932318959742,0.376908096287689,0.929609715708761,0.82645274742583,0.0827231736576487,0.399444983173211
5001,Arkansas,Arkansas County,AR,0.390610049968369,0.368197471270167,0.445949013828875,0.466960146377378,0.526605443064283,0.427281502635197,0.475437908570513,0.902835158337845,0.782666138803631,0.073379935417584,0.512732795895855
5003,Arkansas,Ashley County,AR,0.406921449323756,0.412518715357776,0.477629170895476,0.526896688244445,0.479060977803351,0.410139461728703,0.437117294640904,0.912446045272206,0.800321581984425,0.075167268079988,0.468270347213456
5005,Arkansas,Baxter County,AR,0.449553356421353,0.430339370343704,0.522606125055815,0.593651618137289,0.525133979827436,0.428057774560049,0.48468059639806,0.92296559547971,0.815907780035689,0.0796395858223815,0.515904768540627
5007,Arkansas,Benton County,AR,0.37132753238029,0.586769398559386,0.676659859569155,0.644983028592577,0.471107210835721,0.455020741125694,0.44393355116939,0.942319584499405,0.853172586725848,0.0857893607893608,0.465897394920788
5009,Arkansas,Boone County,AR,0.365692502571465,0.431882092428479,0.524679435209547,0.537368796305897,0.467585138991948,0.407346618502476,0.428413318237054,0.916225265757283,0.805805481066097,0.0767511034350413,0.457898758050177
5011,Arkansas,Bradley County,AR,0.289669063499488,0.324757537917653,0.401457542127044,0.520482775319164,0.444649531932809,0.492227092223548,0.398596345867626,0.896428124269021,0.782127589183516,0.0675363053022627,0.430238077914189
5013,Arkansas,Calhoun County,AR,0.481431793696839,0.410140091365707,0.3681972891345,0.401122186012777,0.483035690290071,0.424620377371982,0.433560543943631,0.897574553307376,0.777615148513664,0.0704484605087015,0.468737673989165
5015,Arkansas,Carroll County,AR,0.456796873492117,0.464240133111908,0.513007472968991,0.504092054392104,0.469927502133853,0.490431589600494,0.43122248787364,0.917636201149196,0.806092999169451,0.0781824223942451,0.460763957462586
5017,Arkansas,Chicot County,AR,0.369690859726855,0.236537295741037,0.435499146021573,0.41445186368796,0.500063474613421,0.520789024999726,0.443571848978436,0.887031090045806,0.752612144802935,0.0714451589853519,0.483901572206293
5019,Arkansas,Clark County,AR,0.430312863689681,0.408994524868388,0.480828681074791,0.541369882076758,0.540977037368519,0.436840135161053,0.495021790975014,0.915051391798355,0.802769806944072,0.0769105034421753,0.529653652919199
5021,Arkansas,Clay County,AR,0.313122923988337,0.38623091169322,0.356828843831298,0.445602011076477,0.455629109565962,0.485488078410956,0.406790008239577,0.89280952357739,0.779199466307842,0.0655634241500279,0.439620512309398
5023,Arkansas,Cleburne County,AR,0.515488004440366,0.405443173646803,0.443825285677302,0.582007279687987,0.475206952441261,0.513454743799562,0.435638616184067,0.916734517342557,0.808515816317875,0.075860172224119,0.46529688119394
5025,Arkansas,Cleveland County,AR,0.414860747593645,0.446113489103934,0.412581288445748,0.470547332538551,0.466476482930909,0.271889034919405,0.42294629633508,0.906682998631945,0.795267369143075,0.0714451589853519,0.454187892956216
5027,Arkansas,Columbia County,AR,0.461601693374915,0.399251826041184,0.119311961252577,0.537023717008751,0.503862154732701,0.498658325658289,0.447933088158817,0.888999270835186,0.793205170868627,0.0561097081930415,0.481406144328792
5029,Arkansas,Conway County,AR,0.365345433865727,0.387798797369137,0.462556284976813,0.536839855057336,0.501169820130299,0.478245065480996,0.455893423256365,0.909658572692661,0.797386640964204,0.0735986897795444,0.488994648146844
5031,Arkansas,Craighead County,AR,0.291146301216938,0.441350496952306,0.578765703185144,0.617323201404065,0.480922968577129,0.484392335359045,0.444481104666554,0.924225153940158,0.821383572983979,0.0783754654125025,0.472268036018181
5033,Arkansas,Crawford County,AR,0.318065025574569,0.475142875203869,0.534825093090174,0.527074275727027,0.468961504274356,0.575662009755822,0.430593362721975,0.918184880416252,0.811200912233032,0.076329249207985,0.45935112468332
5035,Arkansas,Crittenden County,AR,0.36338561314631,0.439444550738712,0.539283119642011,0.510805693286714,0.443138245621146,0.248356083950649,0.405585270820085,0.915256750749594,0.802753201274917,0.0771240695746076,0.433953721543501
