fips,nameState,nameCounty,abState,SC,PVID,PR,PM,CF,ResourcesForRecovery,abs_Resilience,rel_Resilience,Resistance,Recovery,CFend
1133,Alabama,Winston County,AL,0.470679387131163,0.406171916066092,0.480192613997377,0.51760749043898,0.433943431837898,0.42362576369485,0.315741969518674,0.72761089661249,0.416456732236531,0.07009288468279,0.39758266547285
2013,Alaska,Aleutians East Borough,AK,0.798307787433384,0.720913291840301,0.430925392333979,0.365639292308217,0.547943163755617,NaN,0.421878766150386,0.769931617102069,0.47594927787949,0.0754224183450253,0.515647317324049
2016,Alaska,Aleutians West Census Area,AK,0.675576404190461,0.833348702814849,0.392875905054328,0.435429596969087,0.49750298568924,0.69146584799013,0.394537184392405,0.793034807310381,0.5463699822161,0.0716987558710695,0.468319543070513
2020,Alaska,Anchorage Municipality,AK,0.620626544887218,0.682110192111646,0.707436404321042,0.645006160067427,0.556194093441267,0.606186578494945,0.46761394154267,0.840738776367551,0.583723756532926,0.0891988937954414,0.540134410021055
2050,Alaska,Bethel Census Area,AK,0.578196360183887,0.524288829098513,0.422452687287328,0.339040807227816,0.398815422628338,0.455824815041314,0.283813251047269,0.711640611029625,0.395386296889107,0.0678456318914334,0.362207824060131
2060,Alaska,Bristol Bay Borough,AK,0.892164847773087,0.771451796471589,0.284437020053338,0.470167736864563,0.649569885040307,0.83339692247291,0.514622085032534,0.792250528979805,0.535729021553751,0.0732831281149223,0.61384182916481
2068,Alaska,Denali Borough,AK,NaN,0.763305956171717,0.443675324449465,0.425092507220946,0.401478584789621,0.67057345847133,0.300297961614668,0.747980024319422,0.506503328895967,0.0616008994855682,0.362644634818232
2070,Alaska,Dillingham Census Area,AK,0.696610146980803,0.56989480410546,0.32321641385816,0.506775698026037,0.466516806281234,0.565586332287231,0.345450692193603,0.740489276147003,0.46517492723292,0.0659135106628432,0.427072118778487
2090,Alaska,Fairbanks North Star Borough,AK,0.587002807487215,0.721026095331664,0.622945421713419,0.475498132077235,0.439658263890663,0.602045227000333,0.352938317287549,0.80275601819535,0.522757968230001,0.0815691793114701,0.420218821674781
2100,Alaska,Haines Borough,AK,0.81528845011787,0.637465455244458,0.304077393322621,0.356594734436968,0.564103901995156,0.680242584606286,0.413462011626583,0.732953645887267,0.437474261059318,0.0679078375441456,0.517852974186241
2105,Alaska,Hoonah-Angoon Census Area,AK,0.803837991175399,0.602383218620938,0.206802709306625,0.357382975907799,0.543526672801775,0.634571342482361,0.383124327511604,0.704885972820197,0.420608909500394,0.0612612198633704,0.486186941584026
2110,Alaska,Juneau City and Borough,AK,0.68433584083376,0.76406984002275,0.570791569390833,0.608914623491556,0.58186651411675,0.671120050727301,0.488926130324354,0.840271984144892,0.601774942274105,0.0842603126448405,0.562812515279762
2122,Alaska,Kenai Peninsula Borough,AK,0.642499034355284,0.59979643374996,0.555712611255939,0.517618497018866,0.50527705575118,0.681140534259447,0.395984496365694,0.783697759196678,0.490282962912662,0.0789884267488249,0.479051637238959
2130,Alaska,Ketchikan Gateway Borough,AK,0.609155039386451,0.617288300364654,0.45887484277689,0.396958390304045,0.557167374576507,0.650808979553157,0.417801831938866,0.749867725576052,0.448725898898894,0.0726600537751617,0.517396103071801
2150,Alaska,Kodiak Island Borough,AK,0.634685996770346,0.715263470971196,0.462387911254219,0.484836173162123,0.525047835518483,0.665425598281655,0.413171545757057,0.786921719902057,0.519644997406662,0.0745869232777591,0.495131979504428
2164,Alaska,Lake and Peninsula Borough,AK,0.922520110045756,0.574485549976408,0.286030736492149,0.5342951475447,0.515631124122503,0.79502237948562,0.390211578823397,0.756764982888601,0.479167422844892,0.069197896120973,0.479115419762063
2170,Alaska,Matanuska-Susitna Borough,AK,0.541714496374624,0.669990194093216,0.60856772787026,0.545413983494644,0.477426786314035,0.633450283281629,0.383603001239756,0.80348026595105,0.529963367260811,0.0805052334943639,0.455603334208262
2180,Alaska,Nome Census Area,AK,0.688174669051187,0.495255575059264,0.41805362368131,0.314484571246173,0.429455520870872,0.520476702243054,0.304370514535518,0.708735828842763,0.380408501122502,0.0691548224227963,0.391277826598313
2185,Alaska,North Slope Borough,AK,0.64154897491925,0.696594091506645,0.463032975356145,0.346725123906395,0.539650387244306,0.560508017016772,0.408704388397695,0.757350310605205,0.459413027546259,0.0735986897795444,0.503458592943742
2188,Alaska,Northwest Arctic Borough,AK,0.809381814884172,0.545621889013619,0.359479943974458,0.409882830517078,0.386410064390633,0.497514913413939,0.280525018590851,0.725977515707925,0.423800589639114,0.0677422086720867,0.353803577967938
2195,Alaska,Petersburg Census Area,AK,0.812226492156497,0.569765630773067,0.345676417320743,0.463431063471527,0.58540421641526,0.728423128674743,0.438359771482452,0.748815534959351,0.453510207014416,0.0709886403975861,0.543416960817061
2198,Alaska,Prince of Wales-Hyder Census Area,AK,0.750926185202433,0.579062820565229,0.310690824375647,0.516785209711503,0.486611439928419,0.685905421643038,0.363181816434583,0.746348701723921,0.472763920834846,0.0666450043324668,0.447379390596462
2220,Alaska,Sitka City and Borough,AK,0.804160267541723,0.683957119713047,0.443675324449465,0.352420804255605,0.567832559028803,0.6797859956785,0.433722572354743,0.763821245292034,0.458467449495175,0.0760939878234399,0.534000698467805
2230,Alaska,Skagway Municipality,AK,0.994486660082684,0.890209535015773,0.356828843831298,0.421972210296113,0.625452956752576,0.842406249693933,0.513953817885153,0.821730575155741,0.57086415737648,0.0802725594091201,0.601309866344625
2240,Alaska,Southeast Fairbanks Census Area,AK,0.599204511204513,0.630704872851458,0.328802625542822,0.38218380986174,0.439970073225222,0.641910012356232,0.317715860263312,0.722130616599173,0.440900779135125,0.0637939834752927,0.397577467442525
2261,Alaska,Valdez-Cordova Census Area,AK,0.762700388519085,0.682910496505367,0.364929349084688,0.439043181186787,0.497625529380323,0.625554808284922,0.379259463913706,0.76213827772459,0.485452239528381,0.0704261313611551,0.463280678537238
2270,Alaska,Wade Hampton Census Area,AK,NaN,NaN,0.342166099753985,0.520425130172373,0.153235116100257,NaN,0.096329125393053,0.628636097551085,0.296704185056291,0.0583647082859061,0.130557534264628
2275,Alaska,Wrangell City and Borough,AK,0.734699637109989,0.588956890646675,0.356828843831298,0.491254419080368,0.572747700979468,0.847934158619593,0.43196873557418,0.754204224365215,0.470039943613506,0.0702258041859812,0.531292369798692
2282,Alaska,Yakutat City and Borough,AK,NaN,0.808861482377226,0.254482740299128,0.616189308404986,0.525195746661889,NaN,0.40600361847392,0.773051992622662,0.6073500608573,0.0495748425801973,0.467307166636599
2290,Alaska,Yukon-Koyukuk Census Area,AK,0.589076200258887,0.433112380840984,0.335669963457659,0.372695212878028,0.358148708629178,0.55769708064565,0.244805773926648,0.683531080884383,0.37361206114833,0.0623091543590702,0.317453913614864
4001,Arizona,Apache County,AZ,0.364295418190115,0.351780553118693,0.582603559799828,0.475397819019035,0.291963880788932,0.221101957095893,0.212268095401866,0.727035463524749,0.389474288936321,0.0743125232255667,0.269835659827955
4003,Arizona,Cochise County,AZ,0.480074527654435,0.43585647241564,0.647360287004368,0.547837245154607,0.457796705987356,0.394518032031445,0.350431402865598,0.765473840860875,0.443743642034495,0.0800700700700701,0.431889241495751
4005,Arizona,Coconino County,AZ,0.528587922000648,0.480165613259746,0.648099573082123,0.57181077710547,0.425226922537807,0.495664554068055,0.330945502673672,0.77827974931255,0.46770457848765,0.0810632777980461,0.403427234603019
4007,Arizona,Gila County,AZ,0.526740474649718,0.39500838720074,0.59220545507469,0.522559532652939,0.437355668133663,0.522534458813219,0.327433192697901,0.748665712039732,0.419928563918099,0.0773119152555478,0.409129268431367
4009,Arizona,Graham County,AZ,0.397643189547765,0.511091826876859,0.546917843130739,0.54600254130523,0.426284867285437,0.424979547269821,0.323275664711147,0.758355948147425,0.464215022289737,0.0734041772198363,0.39692103595737
4011,Arizona,Greenlee County,AZ,0.341684646469699,0.60710290794245,0.39711621229423,0.390183027181459,0.435326837149287,0.389977069055099,0.312502938046981,0.717858196139223,0.435994325355545,0.063484126984127,0.390938401039859
4012,Arizona,La Paz County,AZ,0.39588589634627,0.353947036000388,0.4753797978219,0.522839347496793,0.419593821294509,0.411505799561535,0.300030572500092,0.715050025223091,0.400596657443973,0.0684517696994592,0.380965199934206
4013,Arizona,Maricopa County,AZ,0.384885372946877,0.503268626835853,0.957662069965755,0.720547576750654,0.495612097995842,0.461214465493134,0.414482275198648,0.836303788536908,0.544207507273422,0.0963131532052208,0.483039276124994
4015,Arizona,Mohave County,AZ,0.380093782229505,0.394152865504338,0.673066281704081,0.62104173194313,0.413588501978194,0.442773303293041,0.318340039102865,0.769702343223383,0.454347332990544,0.0800124034729724,0.39042044896785
4017,Arizona,Navajo County,AZ,0.473245541755902,0.364655167388086,0.627094955283444,0.545083577382489,0.363678188272385,0.483896148845523,0.27282662781058,0.750186941665692,0.417856538767455,0.0782650385503503,0.340922096568866
4019,Arizona,Pima County,AZ,0.448432091292441,0.436958902814982,0.838368683800894,0.640070661298835,0.490806520705338,0.425647857102399,0.394401756935833,0.803578885563782,0.483889617321441,0.0904332293221182,0.473064659735688
4021,Arizona,Pinal County,AZ,0.288378869744227,0.522742022899093,0.759196336329554,0.69454541110795,0.416339311581354,0.318303352704276,0.337805697363082,0.811371129187915,0.533354222916141,0.0841964548861101,0.399265138741688
4023,Arizona,Santa Cruz County,AZ,0.441539125861853,0.428465140637104,0.551766495300387,0.535104335277377,0.420346254944586,0.41640034349528,0.313239734760247,0.745194541584631,0.432293635441633,0.0739169808531086,0.390215739875004
4025,Arizona,Yavapai County,AZ,0.565568524500382,0.441124985091601,0.672376175923551,0.639107936221385,0.484129275928271,0.548672495016871,0.381853933238831,0.788743734835418,0.479871044213008,0.083563160753834,0.461994896785941
4027,Arizona,Yuma County,AZ,0.26487085642952,0.482895057341013,0.681196022368255,0.598438861561949,0.405447673274718,0.347932318959742,0.315044380079497,0.777028457297457,0.477232548254741,0.079044626269813,0.38268814317374
5001,Arkansas,Arkansas County,AR,0.390610049968369,0.368197471270167,0.445949013828875,0.466960146377378,0.526605443064283,0.427281502635197,0.369535390744283,0.701731050469171,0.387230640888792,0.0663663215186513,0.47239534570097
5003,Arkansas,Ashley County,AR,0.406921449323756,0.412518715357776,0.477629170895476,0.526896688244445,0.479060977803351,0.410139461728703,0.348034690774103,0.72649350896822,0.421158209726795,0.0690473724190318,0.437146196598392
5005,Arkansas,Baxter County,AR,0.449553356421353,0.430339370343704,0.522606125055815,0.593651618137289,0.525133979827436,0.428057774560049,0.394824860771098,0.751855480578198,0.452680398157886,0.0729942327347058,0.487300832352252
5007,Arkansas,Benton County,AR,0.37132753238029,0.586769398559386,0.676659859569155,0.644983028592577,0.471107210835721,0.455020741125694,0.380441047835123,0.807546645614359,0.537492862304033,0.0812411131423929,0.449900392696885
5009,Arkansas,Boone County,AR,0.365692502571465,0.431882092428479,0.524679435209547,0.537368796305897,0.467585138991948,0.407346618502476,0.344950331074956,0.737727319175762,0.432632484863269,0.0712161680911681,0.430131241967946
5011,Arkansas,Bradley County,AR,0.289669063499488,0.324757537917653,0.401457542127044,0.520482775319164,0.444649531932809,0.492227092223548,0.306122762245936,0.688458528035051,0.386645610033437,0.0622219110737733,0.392352807480784
5013,Arkansas,Calhoun County,AR,0.481431793696839,0.410140091365707,0.3681972891345,0.401122186012777,0.483035690290071,0.424620377371982,0.332068302920046,0.687461215796774,0.377072366629708,0.0632312021754253,0.428428190609793
5015,Arkansas,Carroll County,AR,0.456796873492117,0.464240133111908,0.513007472968991,0.504092054392104,0.469927502133853,0.490431589600494,0.34798073610677,0.740498767419771,0.432745918757023,0.0720708545067935,0.43395135401673
5017,Arkansas,Chicot County,AR,0.369690859726855,0.236537295741037,0.435499146021573,0.41445186368796,0.500063474613421,0.520789024999726,0.335115817406526,0.670146560225361,0.335535951118698,0.0645914082687338,0.440402243080006
5019,Arkansas,Clark County,AR,0.430312863689681,0.408994524868388,0.480828681074791,0.541369882076758,0.540977037368519,0.436840135161053,0.395225711338151,0.730577610577801,0.425627503461117,0.0698066115125493,0.494930432424526
5021,Arkansas,Clay County,AR,0.313122923988337,0.38623091169322,0.356828843831298,0.445602011076477,0.455629109565962,0.485488078410956,0.3087010721503,0.677527106300061,0.380727985621214,0.0598100792582623,0.397384727438702
5023,Arkansas,Cleburne County,AR,0.515488004440366,0.405443173646803,0.443825285677302,0.582007279687987,0.475206952441261,0.513454743799562,0.349287198971736,0.735021230597233,0.436821823415929,0.0692194530979578,0.435919740486536
5025,Arkansas,Cleveland County,AR,0.414860747593645,0.446113489103934,0.412581288445748,0.470547332538551,0.466476482930909,0.271889034919405,0.331432237146174,0.710501492087574,0.410783644348387,0.0652361845109937,0.419557983933946
5027,Arkansas,Columbia County,AR,0.461601693374915,0.399251826041184,0.119311961252577,0.537023717008751,0.503862154732701,0.498658325658289,0.327648721626636,0.650274521610883,0.403426052219486,0.0483241505968779,0.418151597500504
5029,Arkansas,Conway County,AR,0.365345433865727,0.387798797369137,0.462556284976813,0.536839855057336,0.501169820130299,0.478245065480996,0.360126342126063,0.718571485474593,0.415382019392835,0.067352059546664,0.453782881669453
5031,Arkansas,Craighead County,AR,0.291146301216938,0.441350496952306,0.578765703185144,0.617323201404065,0.480922968577129,0.484392335359045,0.364671915930269,0.758275107984959,0.46540390794398,0.0734284350444298,0.446942880431651
5033,Arkansas,Crawford County,AR,0.318065025574569,0.475142875203869,0.534825093090174,0.527074275727027,0.468961504274356,0.575662009755822,0.348244103633522,0.742585692982145,0.443810396420839,0.0711477567865656,0.4318278797761
5035,Arkansas,Crittenden County,AR,0.36338561314631,0.439444550738712,0.539283119642011,0.510805693286714,0.443138245621146,0.248356083950649,0.326611359818522,0.737041686304263,0.426783107625381,0.0719541594703512,0.408233623115447
